Tue Jun  6 08:13:31 2017,"690030_690030-NEH_00_p1-68,1-68,1-68,_R79sPjg2.pdf"
Tue Jun  6 08:13:40 2017,"690030_690030-SWH_00_p1-68,1-68,1-68,_5158520O.pdf"
Tue Jun  6 17:30:51 2017,690145_690145-1_00_p1-24.pdf
Tue Jun  6 17:31:00 2017,690145_690145-1_00_p1.pdf
Tue Jun  6 17:31:05 2017,690145_690145-1_00_p24.pdf
Mon Jun  5 15:19:09 2017,690223.pdf
Tue Jun  6 13:04:15 2017,690223_rev.pdf
Wed Jun  7 09:48:43 2017,690223_rev8.pdf
Mon Jun  5 10:53:05 2017,690223_revised.pdf
Mon Jun  5 13:52:55 2017,690288-Burlinton.pdf
Mon Jun  5 15:30:46 2017,690288.pdf
Mon Jun  5 15:33:09 2017,690298-NAC_00.pdf
Wed Jun  7 14:47:36 2017,690472_PL_690472.pdf
Tue Jun  6 12:46:36 2017,690583_Eng_00.pdf
Tue Jun  6 12:46:43 2017,690583_Fre_00.pdf
Mon Jun  5 13:51:02 2017,690602_690602-Cover_00_p1-2.pdf
Tue Jun  6 14:12:50 2017,690677_690677_sig-1-Club Voyage-01-Layer_3.pdf
Tue Jun  6 14:12:47 2017,690677_690677_sig-1-Voyage Transat-01-Layer_2.pdf
Tue Jun  6 14:13:13 2017,690677_690677_Sig-2-Club Voyage-01-Layer_3.pdf
Tue Jun  6 14:12:55 2017,690677_690677_Sig-2-Voyage Transat-01-Layer_2.pdf
Tue Jun  6 14:13:16 2017,690677_690677_Sig-3-Common-Layer_2.pdf
Tue Jun  6 14:12:18 2017,690677_Cover_Club_Voyages.pdf
Tue Jun  6 14:12:18 2017,690677_Cover_Voyages_Transat.pdf
Wed Jun  7 11:54:02 2017,690677_p_10_01.pdf
Mon Jun  5 21:15:27 2017,690681-Envelopes_02.pdf
Wed Jun  7 12:08:52 2017,690779_p_13_01.pdf
Wed Jun  7 12:08:56 2017,690779_p_16_01.pdf
Wed Jun  7 12:09:02 2017,690779_p_17_01.pdf
Wed Jun  7 12:08:46 2017,690779_p_4_01.pdf
Wed Jun  7 12:08:49 2017,690779_p_6_01.pdf
Mon Jun  5 12:46:04 2017,690843_Fre_p12_01.pdf
Mon Jun  5 10:18:51 2017,690971_PL_690971_40pp text.pdf
Mon Jun  5 10:18:30 2017,690971_PL_690971_Cover.pdf
Tue Jun  6 16:28:39 2017,691034_adgo#650_Proof2.pdf
Tue Jun  6 17:01:45 2017,691034_blgoyu#1400_Proof2.pdf
Tue Jun  6 16:28:48 2017,691034_dago#1420_Proof2.pdf
Tue Jun  6 16:28:54 2017,691034_mcuv#2100_Proof2.pdf
Tue Jun  6 16:28:59 2017,691034_mcuvs1#1680_Proof2.pdf
Tue Jun  6 16:29:03 2017,691034_mcuvyu#1050_Proof2.pdf
Tue Jun  6 16:29:06 2017,691034_nfgo#2120_Proof2.pdf
Tue Jun  6 16:29:10 2017,691034_okgo#10920_Proof2.pdf
Tue Jun  6 16:29:14 2017,691034_s1tmyu#560_Proof2.pdf
Tue Jun  6 16:29:19 2017,691034_scaryu#300_Proof2.pdf
Tue Jun  6 16:29:23 2017,691034_whbr#3360_Proof2.pdf
Tue Jun  6 15:02:23 2017,691035-03_01_p1.pdf
Mon Jun  5 11:10:33 2017,691035.pdf
Tue Jun  6 14:13:00 2017,691035_revised.pdf
Mon Jun  5 17:49:43 2017,691103_Eng_01.pdf
Mon Jun  5 17:49:46 2017,691103_Fre_01.pdf
Mon Jun  5 12:01:14 2017,691125_PL_691125_1-T1%5C2-WC.pdf
Mon Jun  5 09:24:16 2017,691125_PL_691125_10-T3%5C4-East-NC.pdf
Mon Jun  5 12:01:25 2017,691125_PL_691125_2-T3-West-WC.pdf
