Tue Aug 22 21:39:37 2017,684402Sig.2 16pg_Sig002_B_Black.tif
Tue Aug 22 21:39:44 2017,684402Sig.2 16pg_Sig002_B_Cyan.tif
Tue Aug 22 21:39:51 2017,684402Sig.2 16pg_Sig002_B_Magenta.tif
Tue Aug 22 21:39:59 2017,684402Sig.2 16pg_Sig002_B_Yellow.tif
Tue Aug 22 21:39:10 2017,684402Sig.2 16pg_Sig002_F_Black.tif
Tue Aug 22 21:39:16 2017,684402Sig.2 16pg_Sig002_F_Cyan.tif
Tue Aug 22 21:39:22 2017,684402Sig.2 16pg_Sig002_F_Magenta.tif
Tue Aug 22 21:39:26 2017,684402Sig.2 16pg_Sig002_F_Yellow.tif
Tue Aug 22 21:41:46 2017,684402Sig.3 16pg_Sig003_B_Black.tif
Tue Aug 22 21:41:51 2017,684402Sig.3 16pg_Sig003_B_Cyan.tif
Tue Aug 22 21:41:57 2017,684402Sig.3 16pg_Sig003_B_Magenta.tif
Tue Aug 22 21:42:03 2017,684402Sig.3 16pg_Sig003_B_Yellow.tif
Tue Aug 22 21:41:11 2017,684402Sig.3 16pg_Sig003_F_Black.tif
Tue Aug 22 21:41:20 2017,684402Sig.3 16pg_Sig003_F_Cyan.tif
Tue Aug 22 21:41:28 2017,684402Sig.3 16pg_Sig003_F_Magenta.tif
Tue Aug 22 21:41:37 2017,684402Sig.3 16pg_Sig003_F_Yellow.tif
Tue Aug 22 21:40:37 2017,684402Sig.4 16pg_Sig004_B_Black.tif
Tue Aug 22 21:40:45 2017,684402Sig.4 16pg_Sig004_B_Cyan.tif
Tue Aug 22 21:40:51 2017,684402Sig.4 16pg_Sig004_B_Magenta.tif
Tue Aug 22 21:40:58 2017,684402Sig.4 16pg_Sig004_B_Yellow.tif
Tue Aug 22 21:40:08 2017,684402Sig.4 16pg_Sig004_F_Black.tif
Tue Aug 22 21:40:14 2017,684402Sig.4 16pg_Sig004_F_Cyan.tif
Tue Aug 22 21:40:21 2017,684402Sig.4 16pg_Sig004_F_Magenta.tif
Tue Aug 22 21:40:28 2017,684402Sig.4 16pg_Sig004_F_Yellow.tif
Mon Aug 21 20:01:20 2017,686689Sig.2 16pg_Sig003_B_Black.tif
Mon Aug 21 20:01:44 2017,686689Sig.2 16pg_Sig003_B_Cyan.tif
Mon Aug 21 20:02:06 2017,686689Sig.2 16pg_Sig003_B_Magenta.tif
Mon Aug 21 20:02:28 2017,686689Sig.2 16pg_Sig003_B_Yellow.tif
Mon Aug 21 20:00:00 2017,686689Sig.2 16pg_Sig003_F_Black.tif
Mon Aug 21 20:00:18 2017,686689Sig.2 16pg_Sig003_F_Cyan.tif
Mon Aug 21 20:00:37 2017,686689Sig.2 16pg_Sig003_F_Magenta.tif
Mon Aug 21 20:00:53 2017,686689Sig.2 16pg_Sig003_F_Yellow.tif
Thu Aug 10 16:16:45 2017,687054Sig-1_Sig001_B_Black.tif
Thu Aug 10 16:17:10 2017,687054Sig-1_Sig001_B_Cyan.tif
Thu Aug 10 16:17:32 2017,687054Sig-1_Sig001_B_Magenta.tif
Thu Aug 10 16:17:56 2017,687054Sig-1_Sig001_B_Yellow.tif
Thu Aug 10 16:07:35 2017,687054Sig-1_Sig001_F_Black.tif
Thu Aug 10 16:07:57 2017,687054Sig-1_Sig001_F_Cyan.tif
Thu Aug 10 16:08:20 2017,687054Sig-1_Sig001_F_Magenta.tif
Thu Aug 10 16:08:45 2017,687054Sig-1_Sig001_F_Yellow.tif
Thu Aug 10 16:18:16 2017,687054Sig-3_Sig003_B_Black.tif
Thu Aug 10 16:18:34 2017,687054Sig-3_Sig003_B_Cyan.tif
Thu Aug 10 16:18:50 2017,687054Sig-3_Sig003_B_Magenta.tif
Thu Aug 10 16:19:10 2017,687054Sig-3_Sig003_B_Yellow.tif
Thu Aug 10 16:09:11 2017,687054Sig-3_Sig003_F_Black.tif
Thu Aug 10 16:09:33 2017,687054Sig-3_Sig003_F_Cyan.tif
Thu Aug 10 16:09:53 2017,687054Sig-3_Sig003_F_Magenta.tif
Thu Aug 10 16:10:15 2017,687054Sig-3_Sig003_F_Yellow.tif
Thu Aug 10 16:19:33 2017,687054Sig-4_Sig004_B_Black.tif
Thu Aug 10 16:19:55 2017,687054Sig-4_Sig004_B_Cyan.tif
Thu Aug 10 16:20:14 2017,687054Sig-4_Sig004_B_Magenta.tif
Thu Aug 10 16:20:38 2017,687054Sig-4_Sig004_B_Yellow.tif
Thu Aug 10 16:10:34 2017,687054Sig-4_Sig004_F_Black.tif
Thu Aug 10 16:10:54 2017,687054Sig-4_Sig004_F_Cyan.tif
Thu Aug 10 16:11:11 2017,687054Sig-4_Sig004_F_Magenta.tif
Thu Aug 10 16:11:30 2017,687054Sig-4_Sig004_F_Yellow.tif
Thu Aug 10 16:21:01 2017,687054Sig-5_Sig005_B_Black.tif
Thu Aug 10 16:21:22 2017,687054Sig-5_Sig005_B_Cyan.tif
Thu Aug 10 16:21:37 2017,687054Sig-5_Sig005_B_Magenta.tif
Thu Aug 10 16:21:58 2017,687054Sig-5_Sig005_B_Yellow.tif
Thu Aug 10 16:11:52 2017,687054Sig-5_Sig005_F_Black.tif
Thu Aug 10 16:12:10 2017,687054Sig-5_Sig005_F_Cyan.tif
Thu Aug 10 16:12:27 2017,687054Sig-5_Sig005_F_Magenta.tif
Thu Aug 10 16:12:44 2017,687054Sig-5_Sig005_F_Yellow.tif
Fri Aug 18 02:01:46 2017,687148Cdn-Sg1-16pg_Sig001_B_Black.tif
Fri Aug 18 02:01:54 2017,687148Cdn-Sg1-16pg_Sig001_B_Cyan.tif
Fri Aug 18 02:02:01 2017,687148Cdn-Sg1-16pg_Sig001_B_Magenta.tif
Fri Aug 18 02:02:09 2017,687148Cdn-Sg1-16pg_Sig001_B_Yellow.tif
Fri Aug 18 02:01:02 2017,687148Cdn-Sg1-16pg_Sig001_F_Black.tif
Fri Aug 18 02:01:13 2017,687148Cdn-Sg1-16pg_Sig001_F_Cyan.tif
Fri Aug 18 02:01:23 2017,687148Cdn-Sg1-16pg_Sig001_F_Magenta.tif
Fri Aug 18 02:01:35 2017,687148Cdn-Sg1-16pg_Sig001_F_Yellow.tif
Fri Aug 18 02:03:52 2017,687148Common-Sg2-16_Sig003_B_Black.tif
Fri Aug 18 02:04:06 2017,687148Common-Sg2-16_Sig003_B_Cyan.tif
Fri Aug 18 02:04:18 2017,687148Common-Sg2-16_Sig003_B_Magenta.tif
Fri Aug 18 02:04:33 2017,687148Common-Sg2-16_Sig003_B_Yellow.tif
Fri Aug 18 02:03:09 2017,687148Common-Sg2-16_Sig003_F_Black.tif
Fri Aug 18 02:03:17 2017,687148Common-Sg2-16_Sig003_F_Cyan.tif
Fri Aug 18 02:03:26 2017,687148Common-Sg2-16_Sig003_F_Magenta.tif
Fri Aug 18 02:03:35 2017,687148Common-Sg2-16_Sig003_F_Yellow.tif
Fri Aug 18 02:05:49 2017,687148Common-Sg3-16_Sig004_B_Black.tif
Fri Aug 18 02:06:01 2017,687148Common-Sg3-16_Sig004_B_Cyan.tif
Fri Aug 18 02:06:14 2017,687148Common-Sg3-16_Sig004_B_Magenta.tif
Fri Aug 18 02:06:25 2017,687148Common-Sg3-16_Sig004_B_Yellow.tif
Fri Aug 18 02:04:49 2017,687148Common-Sg3-16_Sig004_F_Black.tif
Fri Aug 18 02:05:05 2017,687148Common-Sg3-16_Sig004_F_Cyan.tif
Fri Aug 18 02:05:19 2017,687148Common-Sg3-16_Sig004_F_Magenta.tif
Fri Aug 18 02:05:35 2017,687148Common-Sg3-16_Sig004_F_Yellow.tif
Fri Aug 18 02:02:23 2017,687148US-Sg1-16pg_Sig002_F_Black.tif
Fri Aug 18 02:02:34 2017,687148US-Sg1-16pg_Sig002_F_Cyan.tif
Fri Aug 18 02:02:44 2017,687148US-Sg1-16pg_Sig002_F_Magenta.tif
Fri Aug 18 02:02:55 2017,687148US-Sg1-16pg_Sig002_F_Yellow.tif
Fri Sep  8 15:12:33 2017,688231Sg1-16pg_Sig001_B_Black.tif
Fri Sep  8 15:12:48 2017,688231Sg1-16pg_Sig001_B_Cyan.tif
Fri Sep  8 15:13:02 2017,688231Sg1-16pg_Sig001_B_Magenta.tif
Fri Sep  8 15:13:17 2017,688231Sg1-16pg_Sig001_B_Yellow.tif
Fri Sep  8 15:13:51 2017,688231Sg1-16pg_Sig001_F_Black.tif
Fri Sep  8 15:14:16 2017,688231Sg1-16pg_Sig001_F_Cyan.tif
Fri Sep  8 15:14:41 2017,688231Sg1-16pg_Sig001_F_Magenta.tif
Fri Sep  8 15:15:06 2017,688231Sg1-16pg_Sig001_F_Yellow.tif
Mon Aug 28 12:35:29 2017,688612Sg2-16pg_Sig002_B_Black.tif
Mon Aug 28 12:35:43 2017,688612Sg2-16pg_Sig002_B_Cyan.tif
Mon Aug 28 12:35:57 2017,688612Sg2-16pg_Sig002_B_Magenta.tif
Mon Aug 28 12:36:13 2017,688612Sg2-16pg_Sig002_B_Yellow.tif
Mon Aug 28 12:34:20 2017,688612Sg2-16pg_Sig002_F_Black.tif
Mon Aug 28 12:34:38 2017,688612Sg2-16pg_Sig002_F_Cyan.tif
Mon Aug 28 12:34:55 2017,688612Sg2-16pg_Sig002_F_Magenta.tif
Mon Aug 28 12:35:14 2017,688612Sg2-16pg_Sig002_F_Yellow.tif
Mon Aug 28 12:37:40 2017,688612Sg3-16pg_Sig003_B_Black.tif
Mon Aug 28 12:37:57 2017,688612Sg3-16pg_Sig003_B_Cyan.tif
Mon Aug 28 12:38:13 2017,688612Sg3-16pg_Sig003_B_Magenta.tif
Mon Aug 28 12:38:30 2017,688612Sg3-16pg_Sig003_B_Yellow.tif
Mon Aug 28 12:36:32 2017,688612Sg3-16pg_Sig003_F_Black.tif
Mon Aug 28 12:36:51 2017,688612Sg3-16pg_Sig003_F_Cyan.tif
Mon Aug 28 12:37:07 2017,688612Sg3-16pg_Sig003_F_Magenta.tif
Mon Aug 28 12:37:26 2017,688612Sg3-16pg_Sig003_F_Yellow.tif
Fri Aug 11 14:45:08 2017,689489Sg.2 16p common_Sig005_B_Black.tif
Fri Aug 11 14:45:28 2017,689489Sg.2 16p common_Sig005_B_Cyan.tif
Fri Aug 11 14:45:46 2017,689489Sg.2 16p common_Sig005_B_Magenta.tif
Fri Aug 11 14:46:05 2017,689489Sg.2 16p common_Sig005_B_Yellow.tif
Fri Aug 11 14:43:56 2017,689489Sg.2 16p common_Sig005_F_Black.tif
Fri Aug 11 14:44:10 2017,689489Sg.2 16p common_Sig005_F_Cyan.tif
Fri Aug 11 14:44:24 2017,689489Sg.2 16p common_Sig005_F_Magenta.tif
Fri Aug 11 14:44:38 2017,689489Sg.2 16p common_Sig005_F_Yellow.tif
Fri Aug 11 14:56:47 2017,689489sg.4 16p common_sig007_b_black.tif
Fri Aug 11 14:57:03 2017,689489sg.4 16p common_sig007_b_cyan.tif
Fri Aug 11 14:57:17 2017,689489sg.4 16p common_sig007_b_magenta.tif
Fri Aug 11 14:57:32 2017,689489sg.4 16p common_sig007_b_yellow.tif
Fri Aug 11 14:55:28 2017,689489sg.4 16p common_sig007_f_black.tif
Fri Aug 11 14:55:47 2017,689489sg.4 16p common_sig007_f_cyan.tif
Fri Aug 11 14:56:04 2017,689489sg.4 16p common_sig007_f_magenta.tif
Fri Aug 11 14:56:24 2017,689489sg.4 16p common_sig007_f_yellow.tif
Fri Aug 11 14:59:03 2017,689489sg.5 16p common_sig008_b_black.tif
Fri Aug 11 14:59:17 2017,689489sg.5 16p common_sig008_b_cyan.tif
Fri Aug 11 14:59:30 2017,689489sg.5 16p common_sig008_b_magenta.tif
Fri Aug 11 14:59:46 2017,689489sg.5 16p common_sig008_b_yellow.tif
Fri Aug 11 14:57:53 2017,689489sg.5 16p common_sig008_f_black.tif
Fri Aug 11 14:58:09 2017,689489sg.5 16p common_sig008_f_cyan.tif
Fri Aug 11 14:58:23 2017,689489sg.5 16p common_sig008_f_magenta.tif
Fri Aug 11 14:58:40 2017,689489sg.5 16p common_sig008_f_yellow.tif
Fri Aug 11 15:01:27 2017,689489sg.6 16p common_sig009_b_black.tif
Fri Aug 11 15:01:49 2017,689489sg.6 16p common_sig009_b_cyan.tif
Fri Aug 11 15:02:08 2017,689489sg.6 16p common_sig009_b_magenta.tif
Fri Aug 11 15:02:29 2017,689489sg.6 16p common_sig009_b_yellow.tif
Fri Aug 11 15:00:08 2017,689489sg.6 16p common_sig009_f_black.tif
Fri Aug 11 15:00:26 2017,689489sg.6 16p common_sig009_f_cyan.tif
Fri Aug 11 15:00:41 2017,689489sg.6 16p common_sig009_f_magenta.tif
Fri Aug 11 15:00:56 2017,689489sg.6 16p common_sig009_f_yellow.tif
Fri Aug 11 15:04:25 2017,689489sg.7 16p common_sig010_b_black.tif
Fri Aug 11 15:04:45 2017,689489sg.7 16p common_sig010_b_cyan.tif
Fri Aug 11 15:05:03 2017,689489sg.7 16p common_sig010_b_magenta.tif
Fri Aug 11 15:05:26 2017,689489sg.7 16p common_sig010_b_yellow.tif
Fri Aug 11 15:02:57 2017,689489sg.7 16p common_sig010_f_black.tif
Fri Aug 11 15:03:19 2017,689489sg.7 16p common_sig010_f_cyan.tif
Fri Aug 11 15:03:39 2017,689489sg.7 16p common_sig010_f_magenta.tif
Fri Aug 11 15:04:02 2017,689489sg.7 16p common_sig010_f_yellow.tif
Fri Aug 11 15:07:15 2017,689489sg.8 16p ofah_sig011_b_black.tif
Fri Aug 11 15:07:34 2017,689489sg.8 16p ofah_sig011_b_cyan.tif
Fri Aug 11 15:07:48 2017,689489sg.8 16p ofah_sig011_b_magenta.tif
Fri Aug 11 15:08:04 2017,689489sg.8 16p ofah_sig011_b_yellow.tif
Fri Aug 11 15:05:55 2017,689489sg.8 16p ofah_sig011_f_black.tif
Fri Aug 11 15:06:13 2017,689489sg.8 16p ofah_sig011_f_cyan.tif
Fri Aug 11 15:06:29 2017,689489sg.8 16p ofah_sig011_f_magenta.tif
Fri Aug 11 15:06:48 2017,689489sg.8 16p ofah_sig011_f_yellow.tif
Fri Sep 15 15:05:54 2017,689491Sg.2 common_Sig004_B_Black.tif
Fri Sep 15 15:06:11 2017,689491Sg.2 common_Sig004_B_Cyan.tif
Fri Sep 15 15:06:27 2017,689491Sg.2 common_Sig004_B_Magenta.tif
Fri Sep 15 15:06:47 2017,689491Sg.2 common_Sig004_B_Yellow.tif
Fri Sep 15 15:04:44 2017,689491Sg.2 common_Sig004_F_Black.tif
Fri Sep 15 15:04:58 2017,689491Sg.2 common_Sig004_F_Cyan.tif
Fri Sep 15 15:05:12 2017,689491Sg.2 common_Sig004_F_Magenta.tif
Fri Sep 15 15:05:27 2017,689491Sg.2 common_Sig004_F_Yellow.tif
Fri Sep 15 15:08:28 2017,689491Sg.3 common_Sig005_B_Black.tif
Fri Sep 15 15:08:45 2017,689491Sg.3 common_Sig005_B_Cyan.tif
Fri Sep 15 15:08:59 2017,689491Sg.3 common_Sig005_B_Magenta.tif
Fri Sep 15 15:09:17 2017,689491Sg.3 common_Sig005_B_Yellow.tif
Fri Sep 15 15:07:11 2017,689491Sg.3 common_Sig005_F_Black.tif
Fri Sep 15 15:07:28 2017,689491Sg.3 common_Sig005_F_Cyan.tif
Fri Sep 15 15:07:44 2017,689491Sg.3 common_Sig005_F_Magenta.tif
Fri Sep 15 15:08:02 2017,689491Sg.3 common_Sig005_F_Yellow.tif
Fri Sep 15 15:10:45 2017,689491Sg.4 common_Sig006_B_Black.tif
Fri Sep 15 15:11:03 2017,689491Sg.4 common_Sig006_B_Cyan.tif
Fri Sep 15 15:11:21 2017,689491Sg.4 common_Sig006_B_Magenta.tif
Fri Sep 15 15:11:39 2017,689491Sg.4 common_Sig006_B_Yellow.tif
Fri Sep 15 15:09:35 2017,689491Sg.4 common_Sig006_F_Black.tif
Fri Sep 15 15:09:49 2017,689491Sg.4 common_Sig006_F_Cyan.tif
Fri Sep 15 15:10:03 2017,689491Sg.4 common_Sig006_F_Magenta.tif
Fri Sep 15 15:10:18 2017,689491Sg.4 common_Sig006_F_Yellow.tif
Fri Sep 15 15:13:35 2017,689491Sg.5 common_Sig007_B_Black.tif
Fri Sep 15 15:13:53 2017,689491Sg.5 common_Sig007_B_Cyan.tif
Fri Sep 15 15:14:11 2017,689491Sg.5 common_Sig007_B_Magenta.tif
Fri Sep 15 15:14:31 2017,689491Sg.5 common_Sig007_B_Yellow.tif
Fri Sep 15 15:12:09 2017,689491Sg.5 common_Sig007_F_Black.tif
Fri Sep 15 15:12:31 2017,689491Sg.5 common_Sig007_F_Cyan.tif
Fri Sep 15 15:12:53 2017,689491Sg.5 common_Sig007_F_Magenta.tif
Fri Sep 15 15:13:17 2017,689491Sg.5 common_Sig007_F_Yellow.tif
Fri Sep 15 15:16:08 2017,689491Sg.6-OFAH_Sig008_B_Black.tif
Fri Sep 15 15:16:25 2017,689491Sg.6-OFAH_Sig008_B_Cyan.tif
Fri Sep 15 15:16:40 2017,689491Sg.6-OFAH_Sig008_B_Magenta.tif
Fri Sep 15 15:16:57 2017,689491Sg.6-OFAH_Sig008_B_Yellow.tif
Fri Sep 15 15:14:58 2017,689491Sg.6-OFAH_Sig008_F_Black.tif
Fri Sep 15 15:15:13 2017,689491Sg.6-OFAH_Sig008_F_Cyan.tif
Fri Sep 15 15:15:27 2017,689491Sg.6-OFAH_Sig008_F_Magenta.tif
Fri Sep 15 15:15:43 2017,689491Sg.6-OFAH_Sig008_F_Yellow.tif
Sat Aug 26 14:10:45 2017,689579Sig-1-KI_Sig006_B_Black.tif
Sat Aug 26 14:10:57 2017,689579Sig-1-KI_Sig006_B_Cyan.tif
Sat Aug 26 14:11:09 2017,689579Sig-1-KI_Sig006_B_Magenta.tif
Sat Aug 26 14:11:24 2017,689579Sig-1-KI_Sig006_B_Yellow.tif
Sat Aug 26 14:09:48 2017,689579Sig-1-KI_Sig006_F_Black.tif
Sat Aug 26 14:10:01 2017,689579Sig-1-KI_Sig006_F_Cyan.tif
